school,major,risk_level,source_present,official_source_type,required_recommended_mixed,numeric_score_suspect,gpa_suspect,credit_suspect,same_requirements_as_other_majors,needs_official_check,notes
Arizona State University,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Finance,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Accounting,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Marketing,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Management,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Economics,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Psychology,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Political Science,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Sociology,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,History,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,English,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Communications,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Biology,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Physics,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Statistics,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Public Health,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Nursing,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,International Relations,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Computer Systems Engineering,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Construction Engineering,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,"Engineering (Robotics, Automotive, Clean Energy, Mechanical, or Electrical Systems)",verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Environmental and Sustainable Engineering,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Materials Science and Engineering,verified,true,official_site,false,false,false,false,false,false,None
Arizona State University,Software Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Data Science,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Information Technology,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Finance,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Accounting,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Marketing,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Management,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Economics,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Psychology,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Political Science,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Sociology,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,History,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,English,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Communications,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Biology,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Physics,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Statistics,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Public Health,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Nursing,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,International Relations,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Applied Mathematics and Statistics,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Chemical and Molecular Engineering,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Engineering Chemistry,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Engineering Science,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Information Systems,verified,true,official_site,false,false,false,false,false,false,None
Stony Brook University,Technological Systems Management,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Data Science,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Information Technology,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Finance,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Accounting,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Marketing,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Management,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Economics,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Psychology,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Political Science,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Sociology,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,History,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,English,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Communications,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Biology,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Physics,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Statistics,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Public Health,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Nursing,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,International Relations,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Agricultural Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Biochemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Biological Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Computer Systems Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Electrical and Electronics Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Georgia,Environmental Engineering,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Data Science,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Information Technology,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Finance,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Accounting,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Marketing,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Management,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Economics,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Psychology,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Political Science,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Sociology,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,History,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,English,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Communications,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Biology,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Physics,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Statistics,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Public Health,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Nursing,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,International Relations,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Aerospace Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Biomedical Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Chemical Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Civil Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Computer Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Computer Science (BS),verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Computer Science (BA),verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Electrical Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Engineering Physics (BS),verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Engineering Science (BS),verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Environmental Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Industrial Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Materials Science and Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University at Buffalo,Mechanical Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Data Science,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Information Technology,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Finance,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Accounting,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Marketing,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Management,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Economics,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Psychology,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Political Science,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Sociology,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,History,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,English,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Communications,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Biology,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Physics,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Statistics,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Public Health,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Nursing,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,International Relations,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Aerospace Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Biological Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Biomedical Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Chemical Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Civil Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Computer Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Computer Science (BS),verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Construction Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Electrical Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Environmental Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Industrial Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Materials Science & Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Mechanical Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Nuclear Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Paper Science & Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
North Carolina State University,Textile Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Data Science,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Information Technology,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Finance,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Accounting,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Marketing,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Management,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Economics,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Psychology,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Political Science,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Sociology,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,History,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,English,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Communications,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Biology,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Physics,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Statistics,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Public Health,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Nursing,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,International Relations,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Bioengineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Chemical Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Civil Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Computer Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Computer Science (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Electrical Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Engineering Science (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Environmental Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Industrial Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Materials Science and Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Pittsburgh,Mechanical Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Data Science,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Information Technology,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Finance,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Accounting,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Marketing,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Management,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Economics,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Psychology,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Political Science,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Sociology,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,History,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,English,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Communications,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Biology,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Physics,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Statistics,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Public Health,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Nursing,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,International Relations,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Biomedical Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Chemical Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Civil Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Computer Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Computer Science (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Construction Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Data Science (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Electrical Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Materials Science and Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Mechanical Engineering (BS),verified,true,official_site,false,false,false,false,false,false,None
University of Utah,Software Development (BS),verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Data Science,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Information Technology,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Finance,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Accounting,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Marketing,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Management,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Economics,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Psychology,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Political Science,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Sociology,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,History,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,English,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Communications,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Biology,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Physics,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Statistics,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Public Health,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Nursing,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,International Relations,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Architectural Engineering,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Construction Management,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Engineering Technology,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Environmental Engineering,verified,true,official_site,false,false,false,false,false,false,None
Drexel University,Materials Science and Engineering,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Data Science,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Information Technology,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Finance,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Accounting,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Marketing,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Management,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Economics,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Psychology,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Political Science,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Sociology,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,History,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,English,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Communications,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Biology,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Physics,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Statistics,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Public Health,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Nursing,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,International Relations,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Agricultural Engineering,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Biological Systems Engineering,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Construction Engineering,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Cyber Security Engineering,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Environmental Engineering,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Materials Engineering,verified,true,official_site,false,false,false,false,false,false,None
Iowa State University,Software Engineering,verified,true,official_site,false,false,false,false,false,false,None
